K,V_euro,V_amer,premium
70.0,0.0013408615807217268,0.001349766598867417,8.90501814569027e-06
85.0,0.2490494754774643,0.2592995601486724,0.010250084671208082
100.0,3.450057261848243,4.074703186995013,0.62464592514677
115.0,12.95488582400695,16.58981030957618,3.634924485569229
130.0,26.210012436111427,31.301407121895345,5.091394685783918
