param,value,dp_price,mc_mean,mc_CI_half,abs_error,runtime_s
Kgh,3,5.885226917434272,5.857448410903446,0.03477257620532992,0.02777850653082581,27.616902300040238
Kgh,5,5.882404519348897,5.857448410903446,0.03477257620532992,0.024956108445451264,64.7308386999648
Kgh,7,5.879686303393546,5.857448410903446,0.03477257620532992,0.02223789249010011,60.14807590004057
