param,value,dp_price,mc_mean,mc_CI_half,abs_error,runtime_s
NS,81,5.894545657717689,5.857448410903446,0.03477257620532992,0.03709724681424298,22.56721030001063
NS,121,5.886311556517285,5.857448410903446,0.03477257620532992,0.028863145613838626,33.622675999999046
NS,161,5.8821567934904735,5.857448410903446,0.03477257620532992,0.024708382587027344,44.75780300004408
NS,201,5.879686303393546,5.857448410903446,0.03477257620532992,0.02223789249010011,57.0499497000128
NS,301,5.879305217159409,5.857448410903446,0.03477257620532992,0.02185680625596298,86.114527800004
